month,gx,gy,day_type,hour,avg_total_users,avg_users_under_10min,avg_users_10_30min,avg_users_over_30min,sex_1,sex_2,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_other,city_keelung,city_taipei,city_newtaipei,city_taoyuan,city_hsinchu_city,city_hsinchu_county,city_miaoli,city_taichung,city_changhua,city_nantou,city_yunlin,city_chiayi_city,city_chiayi_county,city_tainan,city_kaohsiung,city_pingtung,city_yilan,city_hualien,city_taitung,city_penghu,city_kinmen,city_lienchiang
202502,7169,7147,假日,16,99.63,70.13,16.25,13.25,46.51,53.49,2.41,3.98,7,7.33,6.77,9.57,9.89,7.85,9.44,35.76,60.07,10.43,18.46,3.47,0.74,0.36,0.23,1.24,0.79,0.22,0.24,0,0,0.33,1.46,0.41,0.8,0.38,0.09,0,0,0
202502,7169,7148,假日,16,45,18,12,15,49.91,50.09,1.3,3.4,6.48,5.07,7.81,8.2,10.4,12.01,9.99,35.33,65.12,9.4,16.16,2.85,0.49,1.32,0,0.46,1.14,0,0,0,0,1.69,0.49,0,0.64,0.25,0,0,0,0
202502,7165,7152,假日,17,55.75,4.38,25,26.38,45.07,54.93,1.94,3,4.4,4.28,7.5,15.09,9.83,10.32,10.33,33.3,64.3,9.71,16.18,1.82,0.75,1.97,0.41,1.61,0,0.43,0.48,0,0.3,0.62,0.22,0,0.22,0.69,0,0,0,0.3
202502,7165,7153,假日,17,424.75,243.38,93.75,87.63,47.72,52.28,2.08,4.89,7.94,6.68,7.17,8.92,11.05,11.69,10.28,29.3,64.82,9.01,14.8,3.59,0.9,0.8,0.41,0.99,0.22,0.27,0.46,0.05,0.16,0.65,1.34,0.21,0.65,0.22,0.12,0.06,0,0.24
202502,7165,7154,假日,17,439.13,262.63,95.75,80.75,48.74,51.26,2.53,4.95,7.14,7.53,7.24,9.63,11.74,10.29,9.62,29.33,59.6,10.6,16.2,4.14,1.01,1.29,0.39,1.31,0.44,0.32,0.25,0.11,0.23,0.57,1.44,0.2,0.99,0.43,0.14,0.1,0,0.16
202502,7166,7150,假日,17,65.38,7.38,32.13,25.88,42.71,57.29,1.84,2.49,7.95,10.57,7.7,9.39,10.32,10.95,9.41,29.39,65.08,10.24,15.17,3.67,0.36,0.77,0.38,1.13,0.46,0,0.2,0.34,0,0.5,1.16,0,0.13,0.26,0,0,0,0.13
202502,7166,7151,假日,17,148.38,105.88,26.13,16.38,51.05,48.95,2.75,6.09,7.76,7.82,9.18,9.6,11.05,9.24,8.99,27.51,64.2,10.25,14.91,3.08,1.2,0.69,0.34,1.18,0.43,0.28,0.49,0.43,0.1,0.25,1.33,0,0.16,0.55,0,0.06,0,0.06
202502,7166,7152,假日,17,285,211.13,53.25,20.63,49.5,50.5,1.96,4.3,6.8,7.66,7.62,9.34,10.17,9.16,9.39,33.61,57.69,13.23,16.46,4.12,1.12,0.71,0.48,1.75,0.21,0.09,0.28,0,0.07,0.37,1.73,0.1,0.92,0.32,0.13,0.09,0,0.09
202502,7166,7153,假日,17,96.63,39.13,35.25,22.25,48.22,51.78,2.25,4.22,8.37,6.73,6.36,6.72,11.31,8.86,8.15,37.03,58.98,12.75,16.22,3.4,0.37,0.9,0.77,1.54,0.77,0.36,0.47,0.18,0,0.67,0.55,0.16,1.5,0.17,0.16,0,0,0.09
202502,7167,7149,假日,17,189.25,27.13,84.75,77.38,43.51,56.49,1.28,4.14,8.01,9.6,7.5,7.6,9.28,11.1,10.18,31.31,58.61,10.97,17.85,3.72,0.9,1.12,0.85,1.38,0.22,0.15,0.17,0,0.13,0.4,1.98,0.23,0.53,0.43,0.18,0.04,0,0.07
202502,7167,7150,假日,17,844.63,645.25,156.25,43.13,51.49,48.51,1.99,4.72,7.06,7.91,7.1,8.51,10.9,10.33,10.67,30.81,61.9,10.95,15.35,3.54,0.96,0.94,0.38,1.4,0.38,0.12,0.21,0.12,0.1,0.74,1.19,0.26,0.61,0.24,0.15,0.07,0,0.28
202502,7167,7151,假日,17,248.38,181.25,48.13,19,51.53,48.47,1.91,4.58,6.12,9.16,7.02,9.08,10.25,9.57,9.69,32.61,57.41,12.64,18.05,3.58,1.19,0.48,0,1.91,0.33,0.04,0.15,0.14,0.11,0.38,1.25,0.26,0.85,0.54,0.23,0,0,0.17
202502,7168,7147,假日,17,46.25,3.13,22.5,20.63,47.68,52.32,1.34,5.21,4.29,11.29,6.47,9.66,10.4,8.92,10.61,31.8,58.45,9.2,18.49,4.1,0.79,0.3,0.28,1.97,0.52,0,0.58,0.3,0,1.16,2.31,0.54,0.2,0.3,0,0,0,0.2
202502,7168,7148,假日,17,257.88,163.5,54,40.38,49.27,50.73,1.68,3.97,6.39,6.99,7.12,8.41,10.63,10.14,9.65,35.02,65.36,8.73,15.79,2.99,0.96,0.82,0.29,1.19,0.11,0.16,0.23,0.06,0.06,0.3,1.25,0.31,0.6,0.23,0.16,0.11,0,0.28
202502,7168,7149,假日,17,322.25,239.88,58.38,24,49.78,50.22,1.81,4.95,6.95,7.35,7.17,9.35,11.77,10.66,11.16,28.84,63.37,10.17,14.34,3.99,1.11,0.86,0.14,1.48,0.27,0.42,0.32,0.02,0,0.58,1.51,0.2,0.71,0.23,0,0,0,0.2
202502,7169,7147,假日,17,101.13,76.75,13.88,10.5,49.23,50.77,1.36,6.92,6.17,5.97,7.98,9.16,11.08,8.79,9.36,33.21,63.48,9.34,16.28,3.46,1.02,0.47,0.46,1.54,0.24,0.33,0.09,0.19,0,0.19,1.07,0.12,0.54,0.23,0,0,0,0.5
202502,7169,7148,假日,17,41.25,18.75,10.75,11.75,44.02,55.98,2.22,3.04,3.5,5.26,7.5,10.28,9.96,11.68,10.39,36.16,70.41,7.78,12.05,2.61,0.9,0.84,0,0.87,0.82,0,0.28,0,0,0.73,0.75,0.62,0.62,0.28,0,0,0,0
202502,7165,7152,假日,18,54.13,2.88,22.5,28.75,44.08,55.92,3.48,4.39,3.62,5.23,8.94,11.94,12.22,11.82,10.13,28.23,64.66,8.44,16.11,1.84,1.01,0.8,0,1.95,0,0.25,0,0,0.19,1.64,0.48,0,0.76,1.01,0.25,0,0,0.6
202502,7165,7153,假日,18,389.38,215.63,83.25,90.5,48.84,51.16,1.93,5.48,8.19,7.78,6.99,9.17,12.54,11.59,9.71,26.61,62.42,9.56,15.26,3.78,0.65,1.05,0.51,1.79,0.38,0.27,0.21,0.16,0.06,0.73,1.28,0,0.89,0.45,0.16,0.06,0,0.32
202502,7165,7154,假日,18,386.5,223.13,83.5,79.88,48.71,51.29,2.29,6.14,8.06,8.38,8.24,9.56,12,9.15,9.16,27.03,60.62,10.39,15.74,4.65,0.82,0.82,0.56,1.82,0.67,0.33,0.22,0,0.16,0.6,1.09,0.11,0.68,0.21,0.16,0.1,0,0.26
202502,7166,7150,假日,18,60.63,8.63,26.25,25.75,48.6,51.4,2.34,2.04,8.89,10.16,7.63,7.65,14.04,12.18,9.9,25.17,67.66,9.2,14.26,3.99,0,0.77,0.26,1.4,0.17,0,0,0.29,0.17,0.68,0.96,0,0,0,0,0,0,0.2
202502,7166,7151,假日,18,135.63,91.75,28,15.88,51.99,48.01,2.06,6.26,8.22,8.97,7.39,8.34,12.41,9,10.42,26.94,61.42,10.79,16.42,3.15,0.53,0.94,0.65,1.48,0.19,0.22,0.36,0,0.29,0.85,1.39,0,0.63,0.44,0.06,0.14,0,0.06
202502,7166,7152,假日,18,240.25,177.13,44.63,18.5,47.15,52.85,1.78,5.97,7.97,7.45,7.9,8.64,10.51,10.26,9.7,29.83,59.32,12.54,14.83,3.53,0.78,1.54,0.67,2.01,0.28,0.39,0.36,0.08,0.09,0.59,1.15,0.26,0.81,0.29,0.23,0,0,0.15
202502,7166,7153,假日,18,86.38,30.5,32.5,23.38,45.43,54.57,1.77,4.46,9.59,6.99,7.97,7.95,10.72,10.7,11.23,28.63,57.67,10.37,18.55,4.36,0.19,1.72,0,1.79,0.19,0.37,0.76,0.19,0.33,0.32,1.9,0.08,0.22,0.55,0.16,0,0,0.08
202502,7167,7149,假日,18,176.25,22.25,80.25,73.75,43.56,56.44,1.35,4.94,7.36,9.27,7.22,8.52,10.84,11.71,9.61,29.18,60.34,10.11,15.94,4.17,0.98,1.15,0.75,1.36,0.14,0.51,0.21,0.06,0.24,0.56,1.94,0.32,0.36,0.41,0.15,0.16,0,0.09
202502,7167,7150,假日,18,754.25,569.5,146.63,38.13,50.33,49.67,2.23,5.15,8.36,7.97,7.64,10.2,11.2,10.01,9.4,27.83,65.95,9.45,13.62,3.39,0.78,0.78,0.29,1.38,0.21,0.21,0.33,0.07,0.02,0.42,1.43,0.11,0.69,0.28,0.11,0.13,0,0.29
202502,7167,7151,假日,18,226.88,164.63,44.75,17.5,51.81,48.19,2.28,4.4,9.08,7.92,7.59,9.17,10.19,10.56,7.8,31.02,58.75,10.79,17.82,3.97,0.93,0.92,0.43,1.69,0.28,0.39,0.17,0,0.11,0.75,1.45,0.07,0.65,0.25,0.17,0.08,0,0.15
202502,7168,7147,假日,18,43.5,2.63,20.75,20.13,47.93,52.07,1.54,5,5.49,6.94,7.51,8.27,10.6,9.56,9.03,36.05,61.33,6.14,15.52,5.09,1.14,0.23,0.91,1.86,1.19,0,0.96,0.27,0,0.91,2.36,0,0.36,0.59,0,0.27,0,0.62
202502,7168,7148,假日,18,231.5,141.13,49.75,40.63,50.54,49.46,2.29,4.49,7.55,8.48,6.78,8.83,10.15,9.36,9.16,32.9,68.82,7.31,14.12,2.56,0.96,0.82,0.4,1.17,0.07,0.22,0.26,0.08,0,0.36,1.3,0.1,0.48,0.27,0.34,0.16,0,0.2
202502,7168,7149,假日,18,297.5,218.38,56.5,22.63,53.1,46.9,2.18,5.22,7.01,9.18,7.37,10.21,10.68,9.52,10.27,28.38,64.34,7.42,15.95,3.36,0.8,1.44,0.12,1.73,0.44,0.28,0.13,0.2,0,0.54,1.71,0.05,0.66,0.28,0.18,0.08,0,0.23
202502,7169,7147,假日,18,85,62,14,9,51.06,48.94,2.35,4.16,8.47,6.74,7.65,8.5,10.27,10.22,10.04,31.59,64.86,7.13,16.24,2.48,1.12,1.19,1.47,1.04,0.1,0.23,0.26,0,0.1,0.33,1.78,0,0.42,0.35,0.17,0,0,0.55
202502,7169,7148,假日,18,37.5,18.5,8.25,10.75,46.84,53.16,1.59,6.5,6.95,7.66,7.41,7.98,7.51,10.46,8.09,35.85,67.11,6.1,12.63,4.79,1.77,0.62,0,0.91,0,0,0.71,0,0,1.22,1.7,0,1.15,0.26,0.58,0.45,0,0
202502,7165,7152,假日,19,47.63,3.25,18.88,25.5,45.9,54.1,1.86,5.66,8.1,7.02,8.75,10.78,10.5,10.11,9.17,28.07,66.99,10.2,11.1,2.28,1.42,1.49,0.6,0.83,0.66,0.3,0,0.27,0,1.17,1.16,0.27,0.94,0,0,0.34,0,0
202502,7165,7153,假日,19,315.88,157.5,68.63,89.75,49.31,50.69,2.41,4.95,9.24,9.21,7.7,9.49,11.74,9.48,9.42,26.36,64.63,8.1,14.87,4.31,0.7,0.95,0.26,1.51,0.37,0.24,0.05,0.1,0.1,0.74,1.41,0.11,0.64,0.61,0,0.03,0,0.26
202502,7165,7154,假日,19,331.13,184.25,74,72.88,48.29,51.71,3.2,6.49,7.83,8.75,7.44,10.03,11.63,9.51,9.35,25.78,61.25,8.47,17.15,3.73,0.77,1.09,0.45,1.83,0.59,0.12,0.13,0.02,0.11,0.57,1.6,0.2,1.02,0.27,0.13,0.07,0,0.29
202502,7166,7150,假日,19,57.38,5.38,26.38,25.63,44.72,55.28,2.13,2.97,9.1,9.66,7.91,7.08,10.31,8.91,10.7,31.24,64.58,10.11,15.47,3,0.35,0.46,0.61,1.5,0.53,0,0,0,0,0.47,1.59,0,0.53,0.8,0,0,0,0
202502,7166,7151,假日,19,125.63,84.88,23.25,17.5,47.49,52.51,2.5,6.82,8.17,10.43,8.29,10.02,8.34,9.12,9.31,27,65.27,10.32,12.55,2.15,0.85,1.14,0.4,1.66,0.48,0.1,0.15,0.1,0.2,0.76,2.04,0.16,0.79,0.32,0.16,0.06,0,0.16
202502,7166,7152,假日,19,217,159.38,39.25,18.38,46.77,53.23,2.08,5.82,6.77,9.06,7.12,9.17,11.07,9.61,9.53,29.77,57.83,12.37,18.24,3.3,0.64,0.69,0.09,1.27,0.68,0.2,0.26,0,0.48,0.59,1.78,0.25,0.76,0.17,0.23,0.09,0,0.11
202502,7166,7153,假日,19,84,26.13,30.38,27.5,45.99,54.01,2.58,6.78,8.77,9.06,8.6,7.27,9.99,10.35,9.56,27.05,56.81,10.66,16.67,4.34,0.81,1.27,0.21,2.05,0.76,0.39,0.74,0.25,0.13,0.63,1.99,0,1.44,0.75,0,0,0,0.08
202502,7167,7149,假日,19,152.38,18.75,67.25,66.38,42.71,57.29,1.41,4.18,7.69,10.44,6.73,7.66,10.99,9.88,9.92,31.08,65.8,8.53,14.49,2.72,0.66,0.82,0.38,1.41,0.29,0.22,0.06,0,0.16,0.44,1.56,0.15,0.58,0.79,0.2,0.18,0,0.5
202502,7167,7150,假日,19,640.13,490,114.88,35.25,51.15,48.85,2.15,5.57,8.85,9.11,7.82,8.91,10.27,10.21,9.81,27.3,65.79,9.78,13.76,3.2,0.99,0.62,0.24,0.84,0.27,0.22,0.18,0.09,0.15,0.63,1.52,0.23,0.46,0.41,0.18,0.06,0,0.32
202502,7167,7151,假日,19,204.25,145,41.38,17.88,50.56,49.44,2.39,5.47,7.77,9.81,8.34,9.46,10.48,9.21,7.94,29.12,59.3,12.52,17.29,2.8,1.03,0.81,0.27,1.36,0.14,0.28,0.19,0.09,0.15,0.56,1.3,0,0.78,0.26,0.23,0.18,0,0.24
202502,7168,7147,假日,19,37.13,3,16.13,18,49,51,0,5.66,7.84,9.05,5.84,7.78,10.25,10.08,7.28,36.22,66.67,7.5,13.32,4.47,1.01,0.6,0.82,1.75,0.4,0,0.78,0,0,0.25,0.97,0,0,0.39,0,0,0,0.68
202502,7168,7148,假日,19,196.5,122.13,37.25,37.13,52.28,47.72,1.8,4.62,9.51,9.26,6.33,8.74,9.6,9.95,8.89,31.3,69.8,6.28,13.08,2.72,0.74,1.16,0.13,1.52,0.27,0.09,0.12,0.25,0.09,0.12,1.18,0.34,0.96,0.23,0.27,0.06,0,0.36
202502,7168,7149,假日,19,213.75,158.38,34.63,20.75,51.79,48.21,1.59,4.74,8.67,7.9,8.07,9.69,9.8,9.78,9.67,30.09,68.15,7.91,12.74,3.69,0.47,0.69,0.39,1.39,0.18,0.22,0.04,0,0.22,0.49,1.36,0.18,0.52,0.4,0.09,0.09,0,0.62
202502,7169,7147,假日,19,76.38,57.63,10,8.75,50.92,49.08,2.08,5.33,6.88,9.12,7.34,9.46,10.19,9.61,10.2,29.79,68.84,8.18,12.2,2.72,0.56,0.78,0.13,0.93,0.38,0.1,0.76,0,0.48,0.29,1.82,0.2,0.1,0.41,0.19,0,0,0.67
202502,7169,7148,假日,19,30.5,13.75,7.25,9.5,41.63,58.37,0.91,7.74,7.81,9.93,6.52,9.73,9.57,10.64,5.99,31.16,73.42,4.82,9.25,4.15,2.24,0.37,0.37,1.26,0.63,0,0,0,0,0.63,0.89,0.4,0.45,0.35,0.79,0,0,0
202502,7165,7152,假日,20,40.38,3.25,13.38,23.75,51.5,48.5,1.87,6.5,5.9,5.78,5.5,12.03,11.02,10.18,9.4,31.81,75.5,7.39,7.31,2.15,1.28,0.61,0.19,1.51,0.3,0.3,0,0.64,0,1.54,0.32,0,0.49,0,0,0.46,0,0
202502,7165,7153,假日,20,244.5,125.25,48.75,70.5,51.28,48.72,2.11,8.14,7.42,8.28,8.71,10.03,11.99,9.59,9.52,24.21,66.7,8.35,14.34,3.18,0.79,0.86,0.22,1.32,0.44,0.11,0.15,0.04,0.34,0.55,1.26,0.03,0.57,0.35,0.15,0.04,0,0.19
202502,7165,7154,假日,20,276.75,161.25,56.88,58.63,50.76,49.24,2.87,6.84,9.48,9.54,8.04,9.41,10.31,10.21,9.6,23.7,62.51,8.94,15.51,3.88,0.71,1.12,0.13,1.93,0.43,0.16,0.15,0.11,0.07,0.4,1.68,0.12,1.13,0.47,0.06,0.07,0,0.25
202502,7166,7150,假日,20,46,4.13,19.13,22.75,47.43,52.57,2.62,5.27,8.3,8.77,7.56,8.7,8.24,9.31,12.08,29.15,68.85,7.24,14.42,2.02,1.23,0.43,0.34,1.27,0,0,0,0,0.34,0.34,2,0,0.58,0,0,0.45,0,0.5
202502,7166,7151,假日,20,99.38,69.25,17.38,12.75,50.24,49.76,2.9,5.85,9.78,11.05,7.83,10.92,12.32,8.54,7.12,23.69,64.77,10.7,13.49,3.37,1.81,1.25,0.13,1.5,0.33,0.11,0.11,0.11,0,0.25,0.91,0.23,0.45,0,0.23,0,0,0.25
202502,7166,7152,假日,20,176.75,132,28.25,16.5,49.75,50.25,2.46,5.19,9.04,8.27,7.18,8.59,12.24,9.55,10.41,27.09,63.38,9.93,14.24,3.04,2.34,0.79,0.38,1.54,0.53,0.29,0.13,0,0.29,0.63,1.23,0,0.63,0.22,0,0.28,0,0.13
202502,7166,7153,假日,20,66.13,23.13,20.13,22.88,48.93,51.07,1.64,6.28,7.99,8.56,8.31,9.58,7.61,12.23,10.93,26.86,60.58,9.14,16.33,2.62,0.75,0.95,0.28,2.04,0.37,0.76,0.64,0.44,0,1.19,2.01,0.28,1.46,0.15,0,0,0,0
202502,7167,7149,假日,20,129.38,15.38,52.25,61.75,44.46,55.54,2.07,4.01,7.11,10.17,8.28,9,10.77,9.43,9.17,29.99,69.55,7.58,13.54,2.57,0.57,0.46,0.51,1,0.2,0.07,0.07,0.14,0.11,0.55,1.43,0.15,0.65,0.34,0.19,0,0,0.33
202502,7167,7150,假日,20,540.88,408.63,99.75,32.5,51.83,48.17,2.34,5.39,10.72,9.53,7.53,9.55,10.62,10.9,9.81,23.61,69.19,8.21,11.94,2.77,1.34,0.65,0.48,1.12,0.29,0.13,0.15,0,0.15,0.41,1.37,0.14,0.67,0.41,0.07,0.08,0,0.34
202502,7167,7151,假日,20,160.5,115.38,29.25,15.88,51.97,48.03,2.24,6.52,8.32,11.17,7.39,10.45,9.15,9.32,9.92,25.51,66.64,7.65,15.23,2.91,1.43,0.68,0.32,0.75,0.32,0.07,0.15,0.04,0.25,0.34,1.75,0.04,0.91,0.26,0.09,0.09,0,0.09
202502,7168,7147,假日,20,25.38,1.38,8.63,15.38,42.21,57.79,1.09,2.8,5.11,8.93,3.14,6.38,13,14.82,8.14,36.59,73.9,5,12.46,1.89,1.04,0.69,0.5,1.09,0,0,0.69,0,0,0,1.02,0.46,0,0.63,0,0,0,0
202502,7168,7148,假日,20,167.5,100,34.25,33.25,49.55,50.45,1.72,4.78,8.93,8.56,7.33,9.07,10.89,10.08,7.56,31.09,73.35,6.92,10.79,2.91,0.43,0.52,0.08,1.1,0.34,0.12,0.18,0,0.12,0.58,1.38,0.14,0.27,0.27,0.11,0.06,0,0.32
202502,7168,7149,假日,20,182.88,133.75,29.38,19.75,50.43,49.57,1.5,5.68,8.16,9.1,9.56,9.19,9.15,12.28,8.91,26.47,68.24,6.27,13.61,3.16,0.47,1.03,0.15,1.35,0.63,0.08,0.18,0.08,0.17,0.51,1.97,0.05,0.73,0.63,0.08,0,0,0.56
202502,7169,7147,假日,20,60.88,44.13,8.63,8.13,49.31,50.69,3,5.73,7.99,10.17,6.76,8.06,9.05,9.04,10.66,29.53,71.7,7.07,10.12,4.19,0.59,1.27,0.51,1.04,0,0,0.14,0,0.42,0,1.36,0.42,0.51,0.26,0,0.28,0,0.14
202502,7169,7148,假日,20,31,15.75,5.75,9.5,46.37,53.63,1.21,7.19,9.05,6.14,11.31,7.3,9.61,8.68,3.08,36.44,75.32,8.72,8.32,1.22,0.84,0,0.84,1.21,0,0,0,0,0,0,3.23,0,0,0.3,0,0,0,0
202502,7165,7152,假日,21,31.75,1.25,10.38,20.13,51.99,48.01,3.06,3.53,5.41,4.11,5.34,12.61,13.98,8.86,10.71,32.39,77.42,5.14,6.18,2.22,1.32,1.03,0,1.09,0,0,0.28,0.81,0,1.66,1.53,0,0.28,0.28,0.76,0,0,0
202502,7165,7153,假日,21,188.13,96.38,35.25,56.5,52.41,47.59,2.04,6.22,9.16,7.92,6.94,9.17,11.47,12.4,8.81,25.87,72.07,7.43,10.77,2.87,0.47,0.81,0.19,1.27,0.44,0.12,0.17,0.11,0.13,0.81,0.93,0.07,0.61,0.56,0.08,0,0,0
202502,7165,7154,假日,21,204.25,121.63,39.88,42.75,53.67,46.33,2.62,7.25,10.5,10.71,6.71,8.81,11.31,8.76,8.81,24.53,66.1,8.04,13.74,3.2,0.96,0.88,0.3,1.14,0.42,0.24,0.05,0,0.33,0.52,2.44,0.14,0.81,0.15,0.06,0,0,0.39
202502,7166,7150,假日,21,35.88,4,10.75,21.13,47.83,52.17,1.43,5.1,6.71,10.54,7.08,9.43,10.23,10.31,10.34,28.82,75.09,5.47,9.98,2.44,0,0.67,0.89,1.98,0.39,0,0,0,0.23,0.23,0.96,0,0.5,0,0,0.39,0,0.78
202502,7166,7151,假日,21,86.88,62.38,11.38,13.13,51.02,48.98,3.37,6.53,10.02,10.37,6.65,8.6,9.99,10.84,8.33,25.3,71.56,9.53,10.3,1.99,0.46,1.17,0.62,0.9,0.46,0.11,0.33,0,0,0.21,1.78,0,0,0.1,0.37,0,0,0.1
202502,7166,7152,假日,21,129.13,92.5,20,16.63,49.64,50.36,1.9,5.71,8.45,9.97,8.13,7.41,11.04,8.95,10.53,27.91,68.82,8.09,13.73,1.95,0.68,0.72,0.09,1.62,0.68,0,0.35,0,0.42,0.43,1.13,0.27,0.43,0.18,0.33,0,0,0.09
202502,7166,7153,假日,21,46.38,14.5,13.88,18,52.19,47.81,3.27,5.36,11.08,7.24,9.14,7.63,9.52,11.72,8.67,26.37,70.48,7.85,7.84,1.62,1.08,0.76,0,1.12,0.43,0.94,1.28,0.6,0,1.87,1.82,0.28,1.33,0.71,0,0,0,0
202502,7167,7149,假日,21,94.88,10.38,28.75,55.75,46.86,53.14,1.79,3.31,7.93,10.7,5.89,8.09,11.94,9.01,9.49,31.85,76.02,5.42,11.95,2.02,0.4,0.24,0.28,0.7,0.16,0,0.08,0.12,0,0.2,1.15,0,0.39,0.47,0.12,0,0,0.28
202502,7167,7150,假日,21,452.13,341.25,80.75,30.13,53.4,46.6,2.88,6.83,10.66,11.16,7.69,8.07,10.63,10.41,9.12,22.56,73.53,6.84,10.59,2.01,0.74,0.59,0.33,1.03,0.24,0.33,0.13,0.06,0.16,0.36,1.65,0.17,0.56,0.46,0.05,0,0,0.15
202502,7167,7151,假日,21,120.13,88.13,18.25,13.75,54.83,45.17,2.81,4.87,10.41,12,8.05,9.33,9.58,9.73,7.72,25.51,73.49,6.78,12.29,2.14,0.75,0.73,0,0.57,0.09,0.11,0,0,0.06,0.3,1.24,0,0.73,0.3,0.09,0.15,0,0.09
202502,7168,7147,假日,21,21.75,1,7.13,13.63,44.14,55.86,0.6,2.11,2.32,7.68,4.07,7.8,12.52,12.02,12.69,38.19,79.28,5.19,9.2,0.54,0.63,0.63,0.6,1.96,0,0,0.6,0,0,0,0.66,0,0,0,0,0,0,0
202502,7168,7148,假日,21,127.13,73.5,22.13,31.5,49.54,50.46,1.94,3.59,8.59,9.26,7.39,8.34,12.31,9.85,10.61,28.12,77.39,6.04,9.4,1.42,0.47,0.52,0.24,0.86,0,0.11,0.16,0,0.11,0.58,1.71,0.2,0.34,0.2,0,0,0,0.24
202502,7168,7149,假日,21,134.25,97.13,18.75,18.38,53.7,46.3,1.39,6.52,9.82,9.36,6.97,8.98,8.71,10.39,9.2,28.68,73.57,5.19,11.93,2.66,0.67,0.73,0.06,0.72,0.21,0,0.22,0,0.11,0.21,1.8,0.06,1.07,0.4,0.09,0,0,0.3
202502,7169,7147,假日,21,46.5,33,6.88,6.63,51.94,48.06,1.53,3.76,12.15,7.75,8.15,6.83,10.88,10.42,8.3,30.22,76.13,6.62,9.48,1.66,0.65,0.43,0.23,1.67,0,0,0,0,0.23,0.23,1.42,0,1.25,0,0,0,0,0
202502,7169,7148,假日,21,20.75,8.88,3.38,8.5,40.76,59.24,2.94,2.81,7.03,5.53,8.99,12.03,9.46,8.63,7.75,34.83,84.36,2.63,7.19,2.16,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0.81,0,0.83,0,0
202502,7165,7152,假日,22,24.13,0.75,5,18.38,56.89,43.11,2.22,3.01,4.28,5.75,5.33,10.86,13.39,7.57,12.84,34.75,79.24,3.52,5.98,2.65,2.46,0.6,0,0.42,0,0,0,1.25,0,1.5,0.46,0,0.57,0.42,0.93,0,0,0
202502,7165,7153,假日,22,142.88,70.25,20.38,52.25,57.02,42.98,2.38,8.02,10.61,8.38,6.46,8.17,10.99,11.42,7.88,25.69,73.76,5.04,10.47,2.82,0.61,1.15,0.23,0.94,0.26,0.16,0.33,0.19,0.15,0.43,1.59,0.19,0.62,0.55,0.08,0,0,0.29
202502,7165,7154,假日,22,141.75,82.75,22.13,36.88,54.2,45.8,3.02,8.38,10.66,9.07,7.44,10.06,10.62,10.03,8.18,22.54,68.21,5.88,12.4,3.3,0.92,1.02,0.19,1.17,0.56,0.27,0.23,0.16,0.31,0.3,2.28,0.37,1.52,0.2,0.07,0,0,0.65
202502,7166,7150,假日,22,29.13,2.25,7.38,19.5,48.83,51.17,0.48,4.49,12.15,9.51,6.17,7.06,9.98,13.18,9.79,27.18,83.02,2.16,4.48,1.96,0.69,0.39,0.39,2.18,0,0.39,0,0,0.54,0.54,1.44,0,0.48,0.54,0,0,0,0.78
202502,7166,7151,假日,22,59.25,39.63,7.5,12.13,50.35,49.65,3.56,10.34,8.36,9.27,9.77,6.47,10.07,12.35,8.29,21.51,76.08,6.29,8.61,3.26,0,0.62,0.18,0.45,0.47,0.18,0.18,0,0.35,0.9,1.15,0.15,0.56,0.28,0.15,0,0,0.15
202502,7166,7152,假日,22,100.13,71.63,12.63,15.88,48.03,51.97,2.61,7.96,10.11,7.86,8.37,8.35,10.36,7.97,8.08,28.32,74.2,5.46,9.99,2.25,0.52,0.71,0.44,1.65,0.39,0,0.15,0,0.35,0.58,1.04,0.36,0.97,0.09,0.24,0,0,0.6
202502,7166,7153,假日,22,35.13,10.13,8.75,16.25,54.19,45.81,1.46,7.81,9.98,5.18,9.1,7.45,5.51,12.44,9.97,31.11,69.6,6.15,9.36,2.59,0.35,1.33,0,1.89,0.57,1.07,0.86,0.35,0,1.62,1.71,0,1.51,0.28,0.31,0,0,0.45
202502,7167,7149,假日,22,77.75,7.75,20.75,49.25,49.07,50.93,1.99,5.76,8.59,9.86,6.28,6.91,11.82,7.65,9.82,31.33,83.12,3,8.67,1.36,0.74,0,0.39,0.94,0,0,0,0,0,0.2,0.95,0,0.15,0.5,0,0,0,0
202502,7167,7150,假日,22,348.13,259.13,60.88,28.13,54.82,45.18,3.14,8.74,12.15,10.49,8.69,9.13,8.09,9.37,9.24,20.96,78.4,4.86,7.9,2.01,0.71,0.48,0.27,0.79,0.19,0.1,0.19,0.09,0.15,0.29,2.05,0.24,0.42,0.21,0.09,0,0,0.5
202502,7167,7151,假日,22,88,62.5,13.75,11.75,56.47,43.53,1.9,7.24,9.73,12.15,7.29,8.63,8.31,9.83,9.93,24.98,78.47,4.25,8.23,2.39,0.44,0.41,0,0.75,0.34,0.19,0.1,0,0.32,0.5,1.75,0,0.12,0.19,0.24,0.4,0,0.93
202502,7168,7147,假日,22,18.75,0.5,3.88,14.38,46.66,53.34,0,3.39,2.55,5.65,7.96,5.65,15.94,6.94,9.04,42.9,81.27,4.45,6.2,0.66,0.69,1.49,0.6,1.67,0,0,0.66,0,0,0,0.66,0,0,0.83,0,0,0,0
